project_id,line_item_id,category,description,unit,unit_cost_inr,quantity,total_cost_inr
PRJ_NGO_00119_2,PRJ_NGO_00119_2_ITEM_4,Admin,Admin costs for project,lump-sum,904990.02,1,904990.02
PRJ_NGO_00119_2,PRJ_NGO_00119_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,591473.6,1,591473.6
PRJ_NGO_00119_1,PRJ_NGO_00119_1_ITEM_1,Materials,Materials costs for project,kit,486.73,4593,2235550.89
PRJ_NGO_00119_1,PRJ_NGO_00119_1_ITEM_2,Staff,Staff costs for project,person-month,577211.02,9,5194899.18
PRJ_NGO_00119_1,PRJ_NGO_00119_1_ITEM_3,Transport,Transport costs for project,trip,52976.59,22,1165484.98
PRJ_NGO_00119_1,PRJ_NGO_00119_1_ITEM_4,Admin,Admin costs for project,lump-sum,5531792.65,1,5531792.65
PRJ_NGO_00119_1,PRJ_NGO_00119_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,6130963.09,1,6130963.09
PRJ_NGO_00120_4,PRJ_NGO_00120_4_ITEM_1,Food,Food costs for project,unit,15.05,34827,524146.35000000003
PRJ_NGO_00120_4,PRJ_NGO_00120_4_ITEM_2,Transport,Transport costs for project,trip,66013.05,9,594117.4500000001
PRJ_NGO_00120_4,PRJ_NGO_00120_4_ITEM_3,Staff,Staff costs for project,person-month,23589.6,9,212306.4
PRJ_NGO_00120_4,PRJ_NGO_00120_4_ITEM_4,Admin,Admin costs for project,lump-sum,2542660.91,1,2542660.91
PRJ_NGO_00120_4,PRJ_NGO_00120_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,973030.32,1,973030.32
PRJ_NGO_00120_3,PRJ_NGO_00120_3_ITEM_1,Food,Food costs for project,unit,23.4,72936,1706702.4
PRJ_NGO_00120_3,PRJ_NGO_00120_3_ITEM_2,Transport,Transport costs for project,trip,95379.77,20,1907595.4000000001
PRJ_NGO_00120_3,PRJ_NGO_00120_3_ITEM_3,Staff,Staff costs for project,person-month,93385.61,9,840470.49
PRJ_NGO_00120_3,PRJ_NGO_00120_3_ITEM_4,Admin,Admin costs for project,lump-sum,4544179.86,1,4544179.86
PRJ_NGO_00120_3,PRJ_NGO_00120_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,268807.81,1,268807.81
PRJ_NGO_00120_2,PRJ_NGO_00120_2_ITEM_1,Food,Food costs for project,unit,0.77,38124,29355.48
PRJ_NGO_00120_2,PRJ_NGO_00120_2_ITEM_2,Transport,Transport costs for project,trip,51136.4,15,767046.0
PRJ_NGO_00120_2,PRJ_NGO_00120_2_ITEM_3,Staff,Staff costs for project,person-month,100116.65,6,600699.8999999999
PRJ_NGO_00120_2,PRJ_NGO_00120_2_ITEM_4,Admin,Admin costs for project,lump-sum,272935.34,1,272935.34
PRJ_NGO_00120_2,PRJ_NGO_00120_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,2733673.26,1,2733673.26
PRJ_NGO_00120_1,PRJ_NGO_00120_1_ITEM_1,Food,Food costs for project,unit,38.38,81738,3137104.4400000004
PRJ_NGO_00120_1,PRJ_NGO_00120_1_ITEM_2,Transport,Transport costs for project,trip,82782.21,22,1821208.62
PRJ_NGO_00120_1,PRJ_NGO_00120_1_ITEM_3,Staff,Staff costs for project,person-month,438438.43,9,3945945.87
PRJ_NGO_00120_1,PRJ_NGO_00120_1_ITEM_4,Admin,Admin costs for project,lump-sum,445420.46,1,445420.46
PRJ_NGO_00120_1,PRJ_NGO_00120_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1050140.57,1,1050140.57
PRJ_NGO_00121_5,PRJ_NGO_00121_5_ITEM_1,Food,Food costs for project,unit,8.34,18977,158268.18
PRJ_NGO_00121_5,PRJ_NGO_00121_5_ITEM_2,Transport,Transport costs for project,trip,12868.6,13,167291.80000000002
PRJ_NGO_00121_5,PRJ_NGO_00121_5_ITEM_3,Staff,Staff costs for project,person-month,357647.84,3,1072943.52
PRJ_NGO_00121_5,PRJ_NGO_00121_5_ITEM_4,Admin,Admin costs for project,lump-sum,449596.74,1,449596.74
PRJ_NGO_00121_5,PRJ_NGO_00121_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,583176.98,1,583176.98
PRJ_NGO_00121_4,PRJ_NGO_00121_4_ITEM_1,Food,Food costs for project,unit,26.84,29940,803589.6
PRJ_NGO_00121_4,PRJ_NGO_00121_4_ITEM_2,Transport,Transport costs for project,trip,23749.35,12,284992.19999999995
PRJ_NGO_00121_4,PRJ_NGO_00121_4_ITEM_3,Staff,Staff costs for project,person-month,108733.84,6,652403.04
PRJ_NGO_00121_4,PRJ_NGO_00121_4_ITEM_4,Admin,Admin costs for project,lump-sum,675304.2,1,675304.2
PRJ_NGO_00121_4,PRJ_NGO_00121_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,2035959.61,1,2035959.61
PRJ_NGO_00121_3,PRJ_NGO_00121_3_ITEM_1,Food,Food costs for project,unit,12.45,72284,899935.7999999999
PRJ_NGO_00121_3,PRJ_NGO_00121_3_ITEM_2,Transport,Transport costs for project,trip,137467.33,21,2886813.9299999997
PRJ_NGO_00121_3,PRJ_NGO_00121_3_ITEM_3,Staff,Staff costs for project,person-month,192865.2,8,1542921.6
PRJ_NGO_00121_3,PRJ_NGO_00121_3_ITEM_4,Admin,Admin costs for project,lump-sum,3156726.3,1,3156726.3
PRJ_NGO_00121_3,PRJ_NGO_00121_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,1067797.77,1,1067797.77
PRJ_NGO_00121_2,PRJ_NGO_00121_2_ITEM_1,Food,Food costs for project,unit,0.62,19962,12376.44
PRJ_NGO_00121_2,PRJ_NGO_00121_2_ITEM_2,Transport,Transport costs for project,trip,25938.47,5,129692.35
PRJ_NGO_00121_2,PRJ_NGO_00121_2_ITEM_3,Staff,Staff costs for project,person-month,112897.31,9,1016075.79
PRJ_NGO_00121_2,PRJ_NGO_00121_2_ITEM_4,Admin,Admin costs for project,lump-sum,776338.98,1,776338.98
PRJ_NGO_00121_2,PRJ_NGO_00121_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,279057.71,1,279057.71
PRJ_NGO_00121_1,PRJ_NGO_00121_1_ITEM_1,Food,Food costs for project,unit,6.06,15232,92305.92
PRJ_NGO_00121_1,PRJ_NGO_00121_1_ITEM_2,Transport,Transport costs for project,trip,119922.8,4,479691.2
PRJ_NGO_00121_1,PRJ_NGO_00121_1_ITEM_3,Staff,Staff costs for project,person-month,19700.46,8,157603.68
PRJ_NGO_00121_1,PRJ_NGO_00121_1_ITEM_4,Admin,Admin costs for project,lump-sum,491307.78,1,491307.78
PRJ_NGO_00121_1,PRJ_NGO_00121_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,441454.16,1,441454.16
PRJ_NGO_00122_2,PRJ_NGO_00122_2_ITEM_1,Materials,Materials costs for project,kit,66.05,950,62747.5
PRJ_NGO_00122_2,PRJ_NGO_00122_2_ITEM_2,Staff,Staff costs for project,person-month,19092.67,5,95463.34999999999
PRJ_NGO_00122_2,PRJ_NGO_00122_2_ITEM_3,Transport,Transport costs for project,trip,11537.9,4,46151.6
PRJ_NGO_00122_2,PRJ_NGO_00122_2_ITEM_4,Admin,Admin costs for project,lump-sum,116272.14,1,116272.14
PRJ_NGO_00122_2,PRJ_NGO_00122_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,320962.17,1,320962.17
PRJ_NGO_00122_1,PRJ_NGO_00122_1_ITEM_1,Materials,Materials costs for project,kit,219.43,1199,263096.57
PRJ_NGO_00122_1,PRJ_NGO_00122_1_ITEM_2,Staff,Staff costs for project,person-month,43876.76,4,175507.04
PRJ_NGO_00122_1,PRJ_NGO_00122_1_ITEM_3,Transport,Transport costs for project,trip,48596.42,5,242982.09999999998
PRJ_NGO_00122_1,PRJ_NGO_00122_1_ITEM_4,Admin,Admin costs for project,lump-sum,95527.36,1,95527.36
PRJ_NGO_00122_1,PRJ_NGO_00122_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,94590.88,1,94590.88
PRJ_NGO_00123_5,PRJ_NGO_00123_5_ITEM_1,Materials,Materials costs for project,kit,130.74,1756,229579.44
PRJ_NGO_00123_5,PRJ_NGO_00123_5_ITEM_2,Staff,Staff costs for project,person-month,106405.85,7,744840.9500000001
PRJ_NGO_00123_5,PRJ_NGO_00123_5_ITEM_3,Transport,Transport costs for project,trip,151401.38,8,1211211.04
PRJ_NGO_00123_5,PRJ_NGO_00123_5_ITEM_4,Admin,Admin costs for project,lump-sum,657352.15,1,657352.15
PRJ_NGO_00123_5,PRJ_NGO_00123_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,99721.23,1,99721.23
PRJ_NGO_00123_4,PRJ_NGO_00123_4_ITEM_1,Materials,Materials costs for project,kit,38.66,1820,70361.2
PRJ_NGO_00123_4,PRJ_NGO_00123_4_ITEM_2,Staff,Staff costs for project,person-month,78670.48,7,550693.36
PRJ_NGO_00123_4,PRJ_NGO_00123_4_ITEM_3,Transport,Transport costs for project,trip,40609.18,9,365482.62
PRJ_NGO_00123_4,PRJ_NGO_00123_4_ITEM_4,Admin,Admin costs for project,lump-sum,955726.41,1,955726.41
PRJ_NGO_00123_4,PRJ_NGO_00123_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,1409228.41,1,1409228.41
PRJ_NGO_00123_3,PRJ_NGO_00123_3_ITEM_1,Materials,Materials costs for project,kit,218.9,1706,373443.4
PRJ_NGO_00123_3,PRJ_NGO_00123_3_ITEM_2,Staff,Staff costs for project,person-month,17501.59,5,87507.95
PRJ_NGO_00123_3,PRJ_NGO_00123_3_ITEM_3,Transport,Transport costs for project,trip,78444.76,8,627558.08
PRJ_NGO_00123_3,PRJ_NGO_00123_3_ITEM_4,Admin,Admin costs for project,lump-sum,998646.53,1,998646.53
PRJ_NGO_00123_3,PRJ_NGO_00123_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,397446.83,1,397446.83
PRJ_NGO_00123_2,PRJ_NGO_00123_2_ITEM_1,Materials,Materials costs for project,kit,340.87,3472,1183500.6400000001
PRJ_NGO_00123_2,PRJ_NGO_00123_2_ITEM_2,Staff,Staff costs for project,person-month,35227.37,9,317046.33
PRJ_NGO_00123_2,PRJ_NGO_00123_2_ITEM_3,Transport,Transport costs for project,trip,2450.11,17,41651.87
PRJ_NGO_00123_2,PRJ_NGO_00123_2_ITEM_4,Admin,Admin costs for project,lump-sum,1996274.39,1,1996274.39
PRJ_NGO_00123_2,PRJ_NGO_00123_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,3821511.04,1,3821511.04
PRJ_NGO_00123_1,PRJ_NGO_00123_1_ITEM_1,Materials,Materials costs for project,kit,1258.26,1363,1715008.38
PRJ_NGO_00123_1,PRJ_NGO_00123_1_ITEM_2,Staff,Staff costs for project,person-month,3076.45,10,30764.5
PRJ_NGO_00123_1,PRJ_NGO_00123_1_ITEM_3,Transport,Transport costs for project,trip,105614.14,6,633684.84
PRJ_NGO_00123_1,PRJ_NGO_00123_1_ITEM_4,Admin,Admin costs for project,lump-sum,358508.08,1,358508.08
PRJ_NGO_00123_1,PRJ_NGO_00123_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,11040.37,1,11040.37
PRJ_NGO_00124_6,PRJ_NGO_00124_6_ITEM_1,Materials,Materials costs for project,kit,674.37,408,275142.96
PRJ_NGO_00124_6,PRJ_NGO_00124_6_ITEM_2,Staff,Staff costs for project,person-month,16983.44,9,152850.96
PRJ_NGO_00124_6,PRJ_NGO_00124_6_ITEM_3,Transport,Transport costs for project,trip,201950.8,2,403901.6
PRJ_NGO_00124_6,PRJ_NGO_00124_6_ITEM_4,Admin,Admin costs for project,lump-sum,607849.98,1,607849.98
PRJ_NGO_00124_6,PRJ_NGO_00124_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,399756.24,1,399756.24
PRJ_NGO_00124_5,PRJ_NGO_00124_5_ITEM_1,Materials,Materials costs for project,kit,243.74,4726,1151915.24
PRJ_NGO_00124_5,PRJ_NGO_00124_5_ITEM_2,Staff,Staff costs for project,person-month,369223.62,3,1107670.8599999999
PRJ_NGO_00124_5,PRJ_NGO_00124_5_ITEM_3,Transport,Transport costs for project,trip,62.61,23,1440.03
PRJ_NGO_00124_5,PRJ_NGO_00124_5_ITEM_4,Admin,Admin costs for project,lump-sum,4138637.38,1,4138637.38
PRJ_NGO_00124_5,PRJ_NGO_00124_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,1902254.5,1,1902254.5
PRJ_NGO_00124_4,PRJ_NGO_00124_4_ITEM_1,Materials,Materials costs for project,kit,172.75,1534,264998.5
PRJ_NGO_00124_4,PRJ_NGO_00124_4_ITEM_2,Staff,Staff costs for project,person-month,230336.21,10,2303362.1
PRJ_NGO_00124_4,PRJ_NGO_00124_4_ITEM_3,Transport,Transport costs for project,trip,346767.36,7,2427371.52
PRJ_NGO_00124_4,PRJ_NGO_00124_4_ITEM_4,Admin,Admin costs for project,lump-sum,1074236.48,1,1074236.48
PRJ_NGO_00124_4,PRJ_NGO_00124_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,721926.16,1,721926.16
PRJ_NGO_00124_3,PRJ_NGO_00124_3_ITEM_1,Materials,Materials costs for project,kit,621.8,3838,2386468.4
PRJ_NGO_00124_3,PRJ_NGO_00124_3_ITEM_2,Staff,Staff costs for project,person-month,80044.01,5,400220.05
PRJ_NGO_00124_3,PRJ_NGO_00124_3_ITEM_3,Transport,Transport costs for project,trip,255211.48,19,4849018.12
PRJ_NGO_00124_3,PRJ_NGO_00124_3_ITEM_4,Admin,Admin costs for project,lump-sum,2401503.27,1,2401503.27
PRJ_NGO_00124_3,PRJ_NGO_00124_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,871903.31,1,871903.31
PRJ_NGO_00124_2,PRJ_NGO_00124_2_ITEM_1,Materials,Materials costs for project,kit,1008.37,3219,3245943.03
PRJ_NGO_00124_2,PRJ_NGO_00124_2_ITEM_2,Staff,Staff costs for project,person-month,312084.85,9,2808763.65
PRJ_NGO_00124_2,PRJ_NGO_00124_2_ITEM_3,Transport,Transport costs for project,trip,444710.23,16,7115363.68
PRJ_NGO_00124_2,PRJ_NGO_00124_2_ITEM_4,Admin,Admin costs for project,lump-sum,430368.63,1,430368.63
PRJ_NGO_00124_2,PRJ_NGO_00124_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,364466.71,1,364466.71
PRJ_NGO_00124_1,PRJ_NGO_00124_1_ITEM_1,Materials,Materials costs for project,kit,115.65,2642,305547.3
PRJ_NGO_00124_1,PRJ_NGO_00124_1_ITEM_2,Staff,Staff costs for project,person-month,93561.25,9,842051.25
PRJ_NGO_00124_1,PRJ_NGO_00124_1_ITEM_3,Transport,Transport costs for project,trip,269298.08,13,3500875.04
PRJ_NGO_00124_1,PRJ_NGO_00124_1_ITEM_4,Admin,Admin costs for project,lump-sum,6050967.02,1,6050967.02
PRJ_NGO_00124_1,PRJ_NGO_00124_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1721169.64,1,1721169.64
PRJ_NGO_00125_6,PRJ_NGO_00125_6_ITEM_1,Food,Food costs for project,unit,26.43,3654,96575.22
PRJ_NGO_00125_6,PRJ_NGO_00125_6_ITEM_2,Transport,Transport costs for project,trip,80338.79,3,241016.37
PRJ_NGO_00125_6,PRJ_NGO_00125_6_ITEM_3,Staff,Staff costs for project,person-month,610.73,3,1832.19
PRJ_NGO_00125_6,PRJ_NGO_00125_6_ITEM_4,Admin,Admin costs for project,lump-sum,139323.23,1,139323.23
PRJ_NGO_00125_6,PRJ_NGO_00125_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,21845.07,1,21845.07
PRJ_NGO_00125_5,PRJ_NGO_00125_5_ITEM_1,Food,Food costs for project,unit,0.33,45463,15002.79
PRJ_NGO_00125_5,PRJ_NGO_00125_5_ITEM_2,Transport,Transport costs for project,trip,33499.51,20,669990.2000000001
PRJ_NGO_00125_5,PRJ_NGO_00125_5_ITEM_3,Staff,Staff costs for project,person-month,769070.33,5,3845351.65
PRJ_NGO_00125_5,PRJ_NGO_00125_5_ITEM_4,Admin,Admin costs for project,lump-sum,699755.99,1,699755.99
PRJ_NGO_00125_5,PRJ_NGO_00125_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,953679.66,1,953679.66
PRJ_NGO_00125_4,PRJ_NGO_00125_4_ITEM_1,Food,Food costs for project,unit,9.29,68672,637962.8799999999
PRJ_NGO_00125_4,PRJ_NGO_00125_4_ITEM_2,Transport,Transport costs for project,trip,409.85,21,8606.85
PRJ_NGO_00125_4,PRJ_NGO_00125_4_ITEM_3,Staff,Staff costs for project,person-month,697836.96,8,5582695.68
PRJ_NGO_00125_4,PRJ_NGO_00125_4_ITEM_4,Admin,Admin costs for project,lump-sum,2003963.23,1,2003963.23
PRJ_NGO_00125_4,PRJ_NGO_00125_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,161843.28,1,161843.28
PRJ_NGO_00125_3,PRJ_NGO_00125_3_ITEM_1,Food,Food costs for project,unit,32.24,47424,1528949.76
PRJ_NGO_00125_3,PRJ_NGO_00125_3_ITEM_2,Transport,Transport costs for project,trip,46431.09,9,417879.80999999994
PRJ_NGO_00125_3,PRJ_NGO_00125_3_ITEM_3,Staff,Staff costs for project,person-month,7357.42,12,88289.04000000001
PRJ_NGO_00125_3,PRJ_NGO_00125_3_ITEM_4,Admin,Admin costs for project,lump-sum,715337.35,1,715337.35
PRJ_NGO_00125_3,PRJ_NGO_00125_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,2711660.81,1,2711660.81
PRJ_NGO_00125_2,PRJ_NGO_00125_2_ITEM_1,Food,Food costs for project,unit,49.29,40275,1985154.75
PRJ_NGO_00125_2,PRJ_NGO_00125_2_ITEM_2,Transport,Transport costs for project,trip,90599.22,13,1177789.86
PRJ_NGO_00125_2,PRJ_NGO_00125_2_ITEM_3,Staff,Staff costs for project,person-month,141632.78,7,991429.46
PRJ_NGO_00125_2,PRJ_NGO_00125_2_ITEM_4,Admin,Admin costs for project,lump-sum,244364.81,1,244364.81
PRJ_NGO_00125_2,PRJ_NGO_00125_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,150259.58,1,150259.58
PRJ_NGO_00125_1,PRJ_NGO_00125_1_ITEM_1,Food,Food costs for project,unit,29.63,5951,176328.13
PRJ_NGO_00125_1,PRJ_NGO_00125_1_ITEM_2,Transport,Transport costs for project,trip,23839.7,2,47679.4
PRJ_NGO_00125_1,PRJ_NGO_00125_1_ITEM_3,Staff,Staff costs for project,person-month,55268.85,5,276344.25
PRJ_NGO_00125_1,PRJ_NGO_00125_1_ITEM_4,Admin,Admin costs for project,lump-sum,84351.5,1,84351.5
PRJ_NGO_00125_1,PRJ_NGO_00125_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,134121.62,1,134121.62
PRJ_NGO_00126_6,PRJ_NGO_00126_6_ITEM_1,Materials,Materials costs for project,kit,341.74,1382,472284.68
PRJ_NGO_00126_6,PRJ_NGO_00126_6_ITEM_2,Staff,Staff costs for project,person-month,73758.65,4,295034.6
PRJ_NGO_00126_6,PRJ_NGO_00126_6_ITEM_3,Transport,Transport costs for project,trip,873.59,6,5241.54
PRJ_NGO_00126_6,PRJ_NGO_00126_6_ITEM_4,Admin,Admin costs for project,lump-sum,64533.79,1,64533.79
PRJ_NGO_00126_6,PRJ_NGO_00126_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,105703.22,1,105703.22
PRJ_NGO_00126_5,PRJ_NGO_00126_5_ITEM_1,Materials,Materials costs for project,kit,15.73,3916,61598.68
PRJ_NGO_00126_5,PRJ_NGO_00126_5_ITEM_2,Staff,Staff costs for project,person-month,29089.04,4,116356.16
PRJ_NGO_00126_5,PRJ_NGO_00126_5_ITEM_3,Transport,Transport costs for project,trip,36430.18,19,692173.42
PRJ_NGO_00126_5,PRJ_NGO_00126_5_ITEM_4,Admin,Admin costs for project,lump-sum,773089.5,1,773089.5
PRJ_NGO_00126_5,PRJ_NGO_00126_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,1051164.56,1,1051164.56
PRJ_NGO_00126_4,PRJ_NGO_00126_4_ITEM_1,Materials,Materials costs for project,kit,122.06,4485,547439.1
PRJ_NGO_00126_4,PRJ_NGO_00126_4_ITEM_2,Staff,Staff costs for project,person-month,384689.73,11,4231587.029999999
PRJ_NGO_00126_4,PRJ_NGO_00126_4_ITEM_3,Transport,Transport costs for project,trip,28456.24,22,626037.28
PRJ_NGO_00126_4,PRJ_NGO_00126_4_ITEM_4,Admin,Admin costs for project,lump-sum,55976.91,1,55976.91
PRJ_NGO_00126_4,PRJ_NGO_00126_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,1332447.85,1,1332447.85
PRJ_NGO_00126_3,PRJ_NGO_00126_3_ITEM_1,Materials,Materials costs for project,kit,26.59,2943,78254.37
PRJ_NGO_00126_3,PRJ_NGO_00126_3_ITEM_2,Staff,Staff costs for project,person-month,69593.39,5,347966.95
PRJ_NGO_00126_3,PRJ_NGO_00126_3_ITEM_3,Transport,Transport costs for project,trip,70864.5,14,992103.0
PRJ_NGO_00126_3,PRJ_NGO_00126_3_ITEM_4,Admin,Admin costs for project,lump-sum,223686.68,1,223686.68
PRJ_NGO_00126_3,PRJ_NGO_00126_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,967600.39,1,967600.39
PRJ_NGO_00126_2,PRJ_NGO_00126_2_ITEM_1,Materials,Materials costs for project,kit,132.72,543,72066.96
PRJ_NGO_00126_2,PRJ_NGO_00126_2_ITEM_2,Staff,Staff costs for project,person-month,376.15,11,4137.65
PRJ_NGO_00126_2,PRJ_NGO_00126_2_ITEM_3,Transport,Transport costs for project,trip,184998.53,2,369997.06
PRJ_NGO_00126_2,PRJ_NGO_00126_2_ITEM_4,Admin,Admin costs for project,lump-sum,98547.78,1,98547.78
PRJ_NGO_00126_2,PRJ_NGO_00126_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,299348.85,1,299348.85
PRJ_NGO_00126_1,PRJ_NGO_00126_1_ITEM_1,Materials,Materials costs for project,kit,77.32,1342,103763.43999999999
PRJ_NGO_00126_1,PRJ_NGO_00126_1_ITEM_2,Staff,Staff costs for project,person-month,69751.69,5,348758.45
PRJ_NGO_00126_1,PRJ_NGO_00126_1_ITEM_3,Transport,Transport costs for project,trip,6114.76,6,36688.56
PRJ_NGO_00126_1,PRJ_NGO_00126_1_ITEM_4,Admin,Admin costs for project,lump-sum,410857.83,1,410857.83
PRJ_NGO_00126_1,PRJ_NGO_00126_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,221128.61,1,221128.61
PRJ_NGO_00128_6,PRJ_NGO_00128_6_ITEM_1,Materials,Materials costs for project,kit,395.2,794,313788.8
PRJ_NGO_00128_6,PRJ_NGO_00128_6_ITEM_2,Staff,Staff costs for project,person-month,17892.5,10,178925.0
PRJ_NGO_00128_6,PRJ_NGO_00128_6_ITEM_3,Transport,Transport costs for project,trip,62335.58,3,187006.74
PRJ_NGO_00128_6,PRJ_NGO_00128_6_ITEM_4,Admin,Admin costs for project,lump-sum,85264.59,1,85264.59
PRJ_NGO_00128_6,PRJ_NGO_00128_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,201715.1,1,201715.1
PRJ_NGO_00128_3,PRJ_NGO_00128_3_ITEM_1,Materials,Materials costs for project,kit,361.23,272,98254.56
PRJ_NGO_00128_3,PRJ_NGO_00128_3_ITEM_2,Staff,Staff costs for project,person-month,4454.6,12,53455.200000000004
PRJ_NGO_00128_3,PRJ_NGO_00128_3_ITEM_3,Transport,Transport costs for project,trip,126673.21,1,126673.21
PRJ_NGO_00128_3,PRJ_NGO_00128_3_ITEM_4,Admin,Admin costs for project,lump-sum,18877.27,1,18877.27
PRJ_NGO_00128_3,PRJ_NGO_00128_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,49540.44,1,49540.44
PRJ_NGO_00128_5,PRJ_NGO_00128_5_ITEM_1,Materials,Materials costs for project,kit,516.21,780,402643.80000000005
PRJ_NGO_00128_5,PRJ_NGO_00128_5_ITEM_2,Staff,Staff costs for project,person-month,16211.0,11,178321.0
PRJ_NGO_00128_5,PRJ_NGO_00128_5_ITEM_3,Transport,Transport costs for project,trip,30940.23,3,92820.69
PRJ_NGO_00128_5,PRJ_NGO_00128_5_ITEM_4,Admin,Admin costs for project,lump-sum,41819.26,1,41819.26
PRJ_NGO_00128_5,PRJ_NGO_00128_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,362296.99,1,362296.99
PRJ_NGO_00128_7,PRJ_NGO_00128_7_ITEM_1,Materials,Materials costs for project,kit,81.74,2350,192089.0
PRJ_NGO_00128_7,PRJ_NGO_00128_7_ITEM_2,Staff,Staff costs for project,person-month,5540.52,8,44324.16
PRJ_NGO_00128_7,PRJ_NGO_00128_7_ITEM_3,Transport,Transport costs for project,trip,52743.41,11,580177.51
PRJ_NGO_00128_7,PRJ_NGO_00128_7_ITEM_4,Admin,Admin costs for project,lump-sum,76911.55,1,76911.55
PRJ_NGO_00128_7,PRJ_NGO_00128_7_ITEM_5,Contingency,Contingency costs for project,lump-sum,1454286.02,1,1454286.02
PRJ_NGO_00128_4,PRJ_NGO_00128_4_ITEM_1,Materials,Materials costs for project,kit,19.86,4089,81207.54
PRJ_NGO_00128_4,PRJ_NGO_00128_4_ITEM_2,Staff,Staff costs for project,person-month,218192.32,6,1309153.92
PRJ_NGO_00128_4,PRJ_NGO_00128_4_ITEM_3,Transport,Transport costs for project,trip,47872.65,20,957453.0
PRJ_NGO_00128_4,PRJ_NGO_00128_4_ITEM_4,Admin,Admin costs for project,lump-sum,49504.62,1,49504.62
PRJ_NGO_00128_4,PRJ_NGO_00128_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,418588.13,1,418588.13
PRJ_NGO_00128_2,PRJ_NGO_00128_2_ITEM_1,Materials,Materials costs for project,kit,417.97,3246,1356730.62
PRJ_NGO_00128_2,PRJ_NGO_00128_2_ITEM_2,Staff,Staff costs for project,person-month,14532.6,9,130793.40000000001
PRJ_NGO_00128_2,PRJ_NGO_00128_2_ITEM_3,Transport,Transport costs for project,trip,30975.27,16,495604.32
PRJ_NGO_00128_2,PRJ_NGO_00128_2_ITEM_4,Admin,Admin costs for project,lump-sum,1372632.65,1,1372632.65
PRJ_NGO_00128_2,PRJ_NGO_00128_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,148126.62,1,148126.62
PRJ_NGO_00128_1,PRJ_NGO_00128_1_ITEM_1,Materials,Materials costs for project,kit,30.57,525,16049.25
PRJ_NGO_00128_1,PRJ_NGO_00128_1_ITEM_2,Staff,Staff costs for project,person-month,1496.43,4,5985.72
PRJ_NGO_00128_1,PRJ_NGO_00128_1_ITEM_3,Transport,Transport costs for project,trip,67563.7,2,135127.4
PRJ_NGO_00128_1,PRJ_NGO_00128_1_ITEM_4,Admin,Admin costs for project,lump-sum,5233.65,1,5233.65
PRJ_NGO_00128_1,PRJ_NGO_00128_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,168702.06,1,168702.06
PRJ_NGO_00129_5,PRJ_NGO_00129_5_ITEM_1,Food,Food costs for project,unit,19.15,43344,830037.6
PRJ_NGO_00129_5,PRJ_NGO_00129_5_ITEM_2,Transport,Transport costs for project,trip,175172.5,15,2627587.5
PRJ_NGO_00129_5,PRJ_NGO_00129_5_ITEM_3,Staff,Staff costs for project,person-month,326113.9,7,2282797.3000000003
